26045	761
26047	307
26049	6044
26051	85
26053	72
26055	1006
26057	198
26059	328
26061	1308
26063	119
26065	3892
26067	524
26069	164
26071	30
26073	799
26075	1549
26077	3912
26079	83
26081	9503
40149	63
26083	74
26085	23
26087	400
26089	349
26091	739
26093	1716
26095	95
26097	330
48333	14
26099	11139
26101	64
26103	380
26105	286
26107	435
26109	395
26111	474
26113	54
26115	1404
26117	353
26119	9
26121	1608
26123	173
26125	16399
13145	359
26127	142
26129	84
26131	432
26133	49
26135	16
26137	160
26139	2272
26141	383
40151	75
26143	169
26145	2866
26147	1776
26149	661
26151	600
26153	41
26155	449
26157	293
48335	69
26159	759
26161	7091
26163	37950
26165	305
47147	476
40051	216
48055	367
18001	89
18003	3722
18005	620
18007	33
18009	104
40153	107
18011	728
18013	133
18015	89
18017	386
18019	1281
18021	88
18023	113
18025	73
18027	42
18029	222
18031	202
18033	327
18035	1570
18037	101
18039	2136
18041	68
18043	2177
39063	495
18045	68
18047	44
18049	203
18051	266
18053	678
18055	30
18057	4443
18059	573
18061	901
18063	1528
18065	351
18067	733
18069	426
18071	219
54067	68
18075	86
18077	248
18079	84
18081	2332
18083	156
18085	933
18087	215
18089	4112
18091	1159
18093	172
18095	963
18097	23837
18099	345
18101	27
18103	307
18105	1503
18107	242
18109	316
48067	249
18111	79
18113	523
18115	25
18117	140
18119	95
18121	89
18123	48
18125	10
18127	1159
18129	305
18131	58
18133	158
18135	272
18137	75
18139	91
18141	3243
18143	253
18145	318
18147	222
18149	43
18151	513
18153	53
18155	77
18157	1968
18159	154
18161	38
18163	2917
18165	104
18167	1127
18169	148
18171	14
18173	443
18175	99
18177	1119
18179	156
18181	452
18183	170
10001	4852
10003	7999
10005	4536
48091	1713
12069	2652
51001	377
51003	961
51005	58
51007	32
51009	181
51011	54
51013	5509
51015	541
51017	34
51019	431
51021	52
51023	466
51025	178
51027	24
51029	84
51031	189
51033	260
51035	111
51036	21
51037	36
51041	3274
51043	217
51045	12
51047	243
51049	57
51051	114
51053	94
6069	710
51057	104
51059	18665
51061	501
51063	62
51065	154
51067	183
51069	1219
51071	57
51073	375
51075	196
51077	30
51079	129
51081	101
51083	93
51085	2238
51087	3760
51089	268
51091	1
51093	297
42073	849
51095	1259
51097	146
51099	87
51101	38
51103	129
39075	377
51105	36
51107	5423
51109	179
51111	33
51113	150
51115	84
51117	209
51119	103
51121	1291
48115	20
51125	133
51127	318
51131	233
51133	631
51135	33
51137	191
51139	440
51141	183
51143	212
51145	204
51147	130
51149	1190
29005	26
51153	5586
51155	209
51157	56
51159	105
51161	751
29007	63
2013	139
51167	343
2016	0
51169	88
51171	407
2020	4087
51173	103
51175	42
51177	2639
51179	1593
51181	7
51183	108
51185	713
51187	284
51191	232
51193	104
51195	174
51197	286
51199	911
2050	87
2060	24
12071	7394
2068	475
2070	19
48079	12
18073	228
2090	1559
2100	57
6071	22991
2110	0
2122	1140
2130	0
12005	4845
2150	256
6073	68521
2164	177
2170	1336
2180	92
2185	82
2188	54
2201	0
2220	0
6075	82134
12017	505
2232	0
35001	7496
35003	34
35005	392
35006	169
35007	142
2240	129
35009	112
35011	7
35013	2702
35015	483
35017	154
35019	137
35021	3
35023	199
35025	522
35027	141
35028	75
2261	456
35031	262
35033	61
35035	355
35037	162
2270	13
35039	168
35041	115
35043	592
35045	1522
35047	320
2280	0
35049	1584
2282	232
35051	69
35053	41
35055	238
35057	90
2290	218
35059	63
35061	145
40049	168
48171	285
51510	2449
51515	46
51520	153
46061	6
51530	18
39087	653
51540	1197
51550	2778
6081	14740
51570	359
27001	420
27003	3121
51580	15
27005	198
27007	818
27009	386
27011	18
27013	891
51590	415
27015	123
27017	156
27019	829
27021	292
27023	67
51600	2932
27025	332
27027	289
27029	19
27031	158
27033	68
51610	339
27035	687
27037	4259
6083	6053
27039	49
27041	263
27043	12
51620	33
27045	136
27047	181
27049	313
27051	30
27053	23629
51630	1592
27055	96
27057	93
27059	185
27061	125
27063	59
51640	58
27065	27
27067	257
27069	6354
27071	68
27073	11
51650	2942
27075	148
27077	129
27079	77
27081	40
27083	167
51660	588
27085	217
27087	34
27089	23
27091	75
27093	29
51670	148
27095	114
27097	154
6085	27681
27099	354
27101	56
51678	79
27103	199
51680	1157
27105	82
27107	44
27109	1111
27111	352
27113	58
51690	70
27115	145
27117	31
27119	327
27121	34
27123	6119
51700	2994
27125	7
27127	55
27129	45
27131	297
27133	49
51710	4974
27135	76
27137	1415
27139	1007
27141	726
27143	47
51720	40
27145	1244
27147	236
27149	145
27151	28
27153	42
51730	257
27155	25
27157	80
6087	4588
27159	48
27161	28
27163	2297
51740	1799
27165	11
29001	108
27167	21
27169	232
27171	505
27173	19
51750	188
40029	14
51760	7664
19001	28
51770	1744
19003	8
19005	22
51775	790
19009	10
19011	98
19013	1055
19015	271
19017	370
19019	124
19021	80
51790	124
19023	5
19025	18
6089	1113
19027	73
19029	25
19031	117
51800	1164
19033	371
29003	89
19035	29
19037	48
19039	111
19041	50
51810	8309
19043	176
19045	348
19047	19
19049	838
19051	21
51820	250
19053	23
19055	52
46063	10
19057	190
19059	440
19061	1059
51830	792
19063	33
19065	111
19067	35
19069	65
19071	35
51840	714
19073	11
19075	33
19077	55
19079	49
19081	40
19083	53
19085	25
19087	64
19089	11
19091	17
19093	17
19095	89
19097	98
19099	216
19101	100
19103	1724
19105	59
19107	160
19109	38
19111	165
19113	2000
19115	36
19117	17
19119	19
19121	41
19123	168
19125	187
19127	180
19129	69
19131	20
19133	28
19135	23
32007	235
19137	27
19139	390
19141	34
19143	7
19145	44
6093	295
19147	11
19149	335
19151	5
19153	7881
19155	1046
19157	229
19159	18
19161	61
19163	2276
19165	90
19167	160
19169	1044
19171	92
19173	15
19175	31
19177	18
19179	162
19181	429
19183	73
19185	5
19187	194
19189	23
19191	112
11001	46083
19195	119
32009	101
19197	29
6095	5839
40065	183
40067	109
40063	58
40071	262
40073	110
32011	29
6097	5990
40075	93
40077	62
40079	219
40081	470
5093	1269
40037	348
48275	5
32013	54
6099	4057
40085	139
40087	272
40089	159
46065	74
40091	216
40093	62
13193	31
40047	624
6101	375
40095	77
40097	306
8011	24
40099	177
40101	505
44001	446
44003	1874
44005	1952
44007	9752
44009	1816
40103	166
13195	165
40105	61
40107	77
40109	15255
40111	151
39111	65
40113	159
32019	196
47075	81
6105	28
40115	178
40117	269
21003	111
42029	4873
21005	296
40121	220
21007	41
53025	499
21025	23
40123	389
13199	105
21009	413
6107	6278
40125	770
21011	44
40127	46
21013	217
40129	10
21015	2338
6077	9121
21017	119
53027	1393
40133	121
13201	18
36001	4411
36003	123
36005	11657
36007	1168
36009	401
6109	568
36011	561
36013	5067
36015	540
36017	546
36019	7356
36021	1682
36023	469
36025	143
8019	198
36027	3077
36029	18343
36031	579
36033	815
36035	246
36037	739
36039	1172
46067	9
36041	71
36043	575
36045	2299
36047	52387
36049	102
36051	279
36053	494
36055	9065
36057	530
36059	24390
36061	164151
36063	92007
36065	1614
36067	6322
36069	1065
6111	11818
36071	3375
36073	1990
5041	86
36075	513
36077	831
36079	989
36081	31617
36083	1739
36085	5693
36087	2547
36089	12173
36091	2414
36093	903
36095	141
36097	174
36099	318
36101	599
36103	18896
36105	570
36107	519
36109	701
36111	1809
36113	895
36115	385
36117	2103
36119	10400
13205	157
36121	196
36123	215
32023	442
47159	58
13207	219
28001	455
28003	159
28005	17
28007	357
28009	29
28011	91
28013	19
28015	26
28017	86
28019	16
28021	61
28023	101
28025	70
28027	147
28029	155
28031	86
28033	2042
28035	917
28037	631
28039	48
28041	28
21027	51
28043	174
28045	297
28047	4071
13209	94
28049	4662
28051	57
28053	10
28055	2
28057	100
28059	1108
28061	53
28063	38
28065	18
6043	862
28069	37
28071	1155
28073	528
28075	994
28077	14
28079	40
28081	1394
28083	72
28085	132
28087	531
28089	2436
28091	22
28093	144
28095	265
8057	10
28097	124
28099	142
5097	57
28101	72
28103	110
28105	544
28107	156
28109	243
28111	18
28113	88
28115	211
28117	184
28119	108
28121	1321
28123	169
28125	5
28127	102
28129	91
28131	44
28133	72
28135	205
28137	151
28139	83
28141	115
28143	185
28145	161
28147	20
28149	227
28151	178
28153	29
28155	20
28157	25
28159	74
28161	45
28163	190
32001	242
6061	6230
32003	66567
6063	181
13281	78
32005	513
20001	49
20003	58
47039	26
20007	19
20009	392
20011	76
20013	27
20015	649
20017	43
20019	5
20021	67
20023	9
20025	336
20027	51
20029	40
20031	42
20033	14
20035	310
13215	2441
20037	579
20039	26
20041	142
20043	11
20045	2119
20047	13
20049	2
20051	562
20053	27
20055	321
20057	216
20059	206
20061	142
20063	26
20065	3
20067	37
20069	18
20071	1
20073	27
20075	24
20077	125
13227	254
20079	198
20081	16
20083	14
20085	100
20087	57
20089	21
20091	7252
20093	17
20095	49
20097	18
20099	191
20101	3
20103	742
20105	18
20107	23
20109	24
20111	285
20113	262
20115	52
20117	45
20119	16
20121	160
20123	42
20125	273
20127	38
20129	9
20131	13
20133	23
20135	3
20137	15
20139	21
20141	71
20143	37
20145	65
20147	62
20149	143
21029	924
20151	47
20153	11
20155	590
20157	23
20159	72
20161	835
20163	53
20165	41
20167	45
20169	620
20171	16
20173	7310
20175	190
20177	2376
20179	9
20181	79
20183	10
20185	48
20187	14
20189	13
20191	158
20193	94
20195	50
20197	34
12007	106
20201	77
20203	2
20205	53
39135	393
20207	5
20209	2923
12019	1499
12021	3676
12023	693
12027	251
12029	25
12031	15803
12033	4623
12035	957
12037	313
12039	134
12041	62
12043	56
12045	294
12047	70
12049	285
53011	6610
12053	987
12055	383
12057	21617
12059	44
12061	1118
12063	219
48035	70
12065	120
12067	10
53029	504
53031	313
12073	4997
12075	139
12077	24
12079	167
53041	839
12083	2327
12085	1831
12086	76536
12087	3348
12089	717
12091	3932
12093	282
12095	63955
12097	6750
5045	1523
12099	18457
12101	4147
12103	14598
13283	27
12105	5286
12107	289
12109	2763
12111	2393
12113	2102
12115	4580
12117	5128
12119	463
12121	160
12123	62
12125	111
12127	8210
12129	157
12131	3138
12133	240
32021	47
13225	329
8043	262
47051	223
5043	97
4001	438
4003	1219
4005	3932
4007	348
4009	120
4011	21
4012	347
4013	59516
4015	2152
4017	873
4019	9942
4021	3224
4023	26538
4025	1442
4027	1287
8045	379
45001	181
45003	1504
45005	16
45007	2128
45009	133
45011	257
45013	3393
45015	1194
45017	1466
45019	11958
45021	480
45023	200
45025	233
21031	69
45027	238
45029	865
45031	1188
45033	451
45035	1225
45037	74
45039	176
45041	1998
45043	1030
45045	7089
45047	641
45049	76
31039	43
45051	11628
45053	178
45055	542
45057	443
45059	909
31015	0
45061	107
45063	3603
45065	116
45067	199
45069	86
45071	542
45073	567
45075	794
45077	1236
45079	7242
45081	308
45083	4398
45085	636
45087	212
45089	294
45091	2660
40017	1708
8049	339
39147	207
47119	1463
5047	297
55075	322
8047	80
8051	516
48491	5751
37001	2167
37003	111
37005	26
37007	95
37009	71
37011	192
37013	203
37015	51
37017	327
37019	1864
37021	4165
37023	317
37025	2689
37027	333
37029	34
37031	1551
37033	79
37035	1372
37037	805
37039	105
37041	99
37043	36
37045	898
21193	230
37049	673
37051	5332
37053	841
37055	2797
37057	1042
37059	281
37061	243
37063	4420
37065	438
37067	4322
37069	363
21197	88
37073	50
37075	61
37077	395
37079	166
37081	10814
37083	262
37085	942
37087	436
37089	897
37091	85
37093	198
37095	7
37097	2151
37099	354
37101	10581
37103	50
37105	606
37107	401
37109	955
47063	480
37111	328
37113	328
37115	82
37117	55
37119	23874
37121	50
37123	186
37125	714
37127	770
37129	3913
37131	75
37133	2182
21033	88
37135	1744
37137	338
37139	249
37141	518
37143	320
37145	219
37147	2803
37149	112
37151	806
37153	227
37155	948
37157	560
37159	1077
37161	495
37163	467
37165	197
37167	254
37169	186
37171	513
37173	217
37175	686
37177	15
37179	2075
37181	172
37183	17860
37185	166
37187	35
37189	1208
37191	1275
37193	185
37195	470
37197	145
37199	89
29009	316
41001	49
29011	25
29013	28
29015	44
29017	7
29019	2170
29021	990
29023	135
29025	24
29027	253
29029	444
29031	533
29033	20
29035	43
29037	523
29039	67
29041	5
29043	274
29045	6
29047	2096
29049	95
29051	509
29053	76
29055	139
29057	16
29059	14
29061	35
29063	73
29065	33
29067	13
29069	519
29071	517
29073	10
29075	31
29077	3649
29079	72
29081	55
13039	453
29085	27
29087	20
29089	36
29091	82
29093	21
29095	15496
29097	1582
29099	1316
29101	361
29103	5
29105	114
29107	233
29109	105
29111	54
29113	371
29115	18
29117	81
21237	22
29121	31
29123	36
29125	10
29127	179
29129	4
21239	184
29133	29
29135	49
29137	15
28067	1003
29141	152
29143	151
29145	196
29147	114
29149	8
29151	9
29153	12
29155	481
29157	88
29159	230
29161	271
29163	71
29165	1116
51163	158
29167	72
29169	1153
29171	11
29173	34
29175	61
29177	360
29179	18
29181	11
29183	3973
29185	19
29186	94
29187	389
29189	13061
13057	2578
21001	94
29195	98
29197	7
29199	15
29201	297
29203	15
29205	7
29207	125
29209	316
29211	13
29213	870
29215	93
8065	110
29217	33
29219	187
29221	53
29223	25
29225	78
51165	1079
29227	25
29229	23
21039	12
21041	115
21043	179
21045	25
21047	329
21049	264
21051	61
21053	75
21055	15
21057	8
13249	2
21059	637
21061	41
21063	18
21065	27
21067	5250
21069	35
21071	276
21073	703
21075	28
21077	69
21079	61
21081	132
21083	251
8067	406
21085	112
21087	86
21089	290
21091	27
21093	805
21095	83
21097	70
21099	112
21101	453
21103	60
21105	33
21107	217
21109	33
21111	13128
21113	334
21115	131
21117	2409
13251	28
21119	126
21121	267
21123	36
21125	322
21127	33
21129	29
21131	34
21133	80
21135	52
21137	2096
21139	73
21141	164
21143	46
8069	3230
21145	706
21147	39
21149	40
21151	821
21153	36
21155	73
46077	22
21157	139
21159	66
21161	152
21163	77
21165	8
21167	111
21169	25
21171	21
21173	97
21175	17
21177	224
21179	266
21181	28
21183	44
21185	878
21187	95
21189	6
5051	1019
21191	164
13001	220
13003	31
13005	55
21199	329
21201	5
21203	154
8071	101
21205	195
21207	98
13017	63
13019	77
13021	2748
13023	131
13025	32
13027	58
13029	308
5071	181
21223	72
13033	118
54055	248
21229	35
21231	57
21233	8
21235	223
13045	997
13047	453
13049	76
54011	1641
54013	2
54015	1
54017	18
54019	382
54021	27
54023	20
54025	193
54027	39
54029	1728
54031	83
8073	82
54033	875
54035	123
54037	476
54039	2028
54041	102
54043	86
54045	405
13235	23
54047	21
13089	16231
54051	232
13093	58
9009	10589
39171	338
54057	69
13099	79
13101	1
13103	403
54065	45
17203	62
54069	1123
54071	7
54073	55
54075	146
54077	112
54079	399
54081	482
13123	125
54085	49
29510	9087
54087	115
54089	31
54091	61
8075	51
54093	40
54095	78
54097	100
54099	323
54101	61
54103	74
54105	1
54107	1167
54109	92
13151	4753
13153	2064
13115	834
13157	559
13159	38
13161	72
13163	253
13165	52
13117	4593
13169	143
13171	65
13173	160
13175	639
13177	153
13119	164
13181	47
13183	168
13185	1309
13187	206
13189	94
13121	50124
8077	854
5001	98
5003	93
5005	241
5007	2255
5009	204
5011	66
5013	2
5015	210
5017	143
5019	316
8059	4042
5021	54
13125	0
5107	47
5025	8
5027	84
5029	138
5031	732
5033	202
13127	1465
13229	135
5039	25
13233	203
46003	10
46005	49
13129	364
46009	15
46011	212
29083	88
5053	147
46015	51
5057	172
13131	91
8079	18
13253	54
5063	146
5065	72
5067	233
5069	618
13133	226
48043	11108
5073	25
5075	49
5077	25
5079	43
5081	69
13135	11131
5085	352
5087	54
5089	39
5091	373
13285	824
13263	6
13137	450
13289	46
5099	81
5101	49
5103	227
5105	26
13139	1506
46069	17
46071	78
13291	159
46073	2
46075	6
13309	31
13141	163
8081	110
5121	93
5123	136
5125	638
5127	53
5129	37
13143	103
5133	79
5135	86
5137	372
5139	373
46101	20
46103	1259
46105	10
46107	8
46109	22
46111	0
46113	163
13265	9
13147	111
46117	11
46119	5
46121	35
46123	28
46125	23
13149	34
46129	17
46135	137
46137	15
8083	128
55027	290
13237	273
13155	42
39099	3350
38001	12
38003	49
38005	16
38007	43
38009	40
38011	21
38013	72
38015	584
38017	1614
38019	93
38021	22
40001	20
38023	51
38025	47
38027	8
38029	17
38031	6
38033	4
38035	314
38037	3
38039	11
38041	16
13167	10
38045	5
38047	10
38049	18280
38051	11
38053	172
38055	118
38057	16
38059	87
38061	34
38063	6
38065	11
38067	1773
38069	17
38071	73
38073	31
38075	5
38077	48
38079	831
38081	11
40003	72
38083	1
38085	15
38087	2
38089	308
38091	9
5109	57
38093	88
38095	8
38097	31
38099	43
38101	370
38103	12
38105	352
20005	96
13179	454
39123	1153
54083	116
40005	55
35029	123
51735	81
46007	19
13293	217
13191	98
47099	120
30001	43
30003	48
30005	35
30007	13
30009	47
40007	20
30011	37
30013	455
30015	12
30017	63
30019	33
30021	34
30023	25
30025	23
30027	11
30029	1018
13275	596
13197	17
30033	1
30035	528
16003	16
30037	0
30039	35
30041	154
30043	16
30045	28
30047	111
30049	332
30051	75
30053	704
30055	2
30057	61
30059	2
30061	7
30063	617
30065	5
30067	186
30069	0
40009	128
30071	40
30073	2
30075	39
29119	48
30077	36
30079	10
30081	273
30083	74
30085	19
30087	37
30089	15
13277	315
30091	17
30093	167
30095	25
30097	29
30099	174
30101	53
30103	5
30105	32
30107	7
30109	4
30111	880
13211	189
13213	202
40011	39
5095	44
5023	138
13279	305
13217	1696
46013	192
39159	541
13219	271
13007	2
13221	56
39163	12
13223	1069
40013	363
22001	783
22003	182
22005	1146
22007	490
5111	75
22009	107
22011	129
22013	1039
22015	879
22017	3910
5035	1001
22021	12
22023	34
22025	56
22027	137
22029	235
5037	76
22033	10679
22035	29
22037	75
22039	445
22041	53
13009	1059
13231	76
22045	615
22047	647
22049	85
48471	860
22051	10892
22053	88
22055	2735
22057	523
40015	698
22059	45
22061	664
22063	909
22065	333
22067	88
22069	284
22071	29355
22073	3107
22075	88
22077	99
22079	1722
22081	63
22083	145
22085	349
22087	139
22089	2076
13239	7
22093	1633
22095	1773
13295	358
22097	582
22099	708
22101	683
13011	71
5049	35
22105	1720
22107	14
22109	1225
22111	84
22113	1426
22115	102
22117	205
21195	530
22119	172
22121	338
22123	42
22125	333
13245	2355
5055	166
46019	54
40039	223
46017	39
13013	1197
5059	404
48475	173
40019	538
5061	105
13241	162
31003	17
54049	257
13255	1660
13257	206
46021	6
13259	22
13015	1344
13261	135
55001	149
55003	75
55005	110
40021	503
55007	61
55009	1849
55011	67
55013	76
55015	154
55017	179
55019	31
55021	544
55023	67
55025	8529
13267	289
55029	303
46023	51
55031	1226
55033	124
55035	493
55037	13
13269	11
55041	15
48103	38
55043	165
55045	246
55047	63
55049	87
13271	39
31027	34
55053	48
55055	419
22019	1942
55057	294
55059	1437
55061	63
13273	19
55065	20
40023	25
55067	54
55069	29
55071	276
55073	620
5083	113
5113	72
55077	196
55078	29
55079	17333
55081	436
55083	69
55085	151
55087	1169
55089	629
46025	10
55091	36
16019	461
55093	93
55095	228
55097	216
55099	29
55101	2244
55103	40
55105	1260
55107	7
55109	325
55111	1242
55113	104
55115	238
55117	1030
55119	31
55121	89
55123	72
55125	135
40025	28
55127	1675
55129	78
55131	1018
55133	5094
55135	456
55137	44
55139	1179
55141	166
13287	46
46027	110
6001	25514
6003	45
6005	164
6007	1485
6009	552
6011	97
13297	655
6013	11933
6015	126
6017	1696
6019	11470
6021	111
6023	1079
6025	3488
6027	611
6029	7686
6031	2261
6033	567
40027	4242
6035	171
6037	254353
6039	1556
47001	671
47003	1242
47005	69
47007	38
47009	1244
47011	1090
47013	220
47015	59
47017	259
46029	86
47019	265
47021	171
47023	26
47025	95
6067	17342
47029	285
47031	3920
47033	46
47035	201
47037	24562
6079	3870
47041	135
47043	752
47045	178
47047	165
47049	44
6091	33
47053	599
13243	15
47055	203
47057	48
47059	462
47061	75
6103	263
47065	5628
47067	9
47069	62
47071	109
6113	2246
6115	223
47077	222
46031	2
47079	129
47081	92
47083	109
47085	104
47087	65
47089	391
47091	18
47093	6341
47095	47
47097	77
13311	364
47101	25
47103	164
47105	226
47107	438
47109	37
47111	29
47113	1454
21209	424
47115	242
47117	386
5115	516
47121	58
47123	297
47125	1722
47127	100
47129	68
47131	146
47133	69
13299	184
47137	60
46033	118
47139	149
47141	993
47143	169
47145	294
13319	20
47149	3584
47151	57
47153	53
47155	2155
47157	18816
13321	86
47161	45
47163	1930
47165	1380
47167	392
47169	52
5131	1384
47173	42
21211	325
47175	53
47177	126
5117	24
47181	58
46093	106
47185	74
47187	3620
47189	1169
39001	349
40031	1206
13301	19
39005	367
46035	69
39007	1431
39009	778
39011	348
39013	592
39015	205
39017	3655
39019	169
39021	287
39023	1385
39025	1263
39027	555
39029	463
39031	58
22031	989
39033	192
39035	39774
39037	301
5141	68
48051	105
39041	3224
21213	175
39043	3689
39045	1792
5119	5459
39049	28367
5143	2795
39053	221
39055	913
39057	1951
39059	485
39061	14799
1049	439
39065	383
46037	27
39067	30
39069	391
39071	318
39073	162
42011	4536
39077	492
39079	180
39081	542
39083	354
39085	6356
1053	419
39089	1207
39091	242
39093	3353
39095	5796
39097	512
42015	215
39101	648
21215	122
39103	1997
39105	112
39107	142
39109	615
40061	76
42017	9982
39113	8788
39115	82
39117	360
39119	412
39121	39
42019	1376
39125	329
46039	14
39127	511
39129	260
39131	58
39133	3260
42021	509
39137	235
39139	1922
39141	412
39143	873
39145	400
1063	43
39149	596
39151	4572
39153	9502
39155	2241
39157	628
1065	244
39161	188
21217	221
39165	2317
54053	105
39167	217
39169	816
42027	1039
8039	70
39173	2133
39175	138
13307	29
46041	40
31001	270
1071	372
31005	11
31007	4
31009	5
31011	13
31013	76
1073	11225
31017	12
31019	336
31021	34
31023	23
31025	176
42035	165
31029	16
21219	65
31033	47
31035	6
31037	51
1077	960
31041	36
51595	21
31045	154
12001	3170
31049	8
1079	195
31053	245
46043	0
31055	11188
31057	12
31059	3
31061	8
1081	2205
31065	12
31067	78
31069	6
29131	162
31071	11
31073	9
42043	4233
31031	68
31077	7
31079	582
47135	40
31081	74
31083	56
31085	3
42045	5769
31089	41
21221	70
31093	20
31095	45
8061	15
31097	9
42047	45
31101	47
31103	1
31105	4
31107	34
31109	4617
1089	5269
31113	1
46045	3
31115	6
31117	1
31119	304
31121	52
1091	73
31125	4
31127	18
31129	5
12015	1194
31133	8
1093	220
31137	27
31131	47
31141	124
31143	9
31145	44
31043	199
42055	911
31149	3
31151	45
31153	1335
31155	71
31157	157
42057	95
31161	33
31135	14
31165	26
31167	41
31169	5
42059	171
13313	775
31173	156
46047	72
31175	17
31177	163
31179	81
31181	13
1101	3504
31185	103
31139	118
23001	831
1103	886
23005	4968
23007	215
23009	617
23011	683
23013	216
1105	11
23017	338
21225	311
23021	67
23023	374
23025	2353
1107	159
23029	763
23031	2337
37047	219
42069	1609
13315	12
31147	18
55051	8
42071	4393
13043	145
31047	134
42075	1150
13247	1278
21227	1848
42077	4568
53001	61
42079	2906
13317	18
46051	14
53003	165
42081	758
31159	69
29139	85
53005	1720
42083	131
53007	800
42085	988
31163	12
53009	1582
42087	202
12051	63
42089	2079
46053	6
53013	18
42091	9302
53015	450
42093	89
32015	37
31171	6
53017	227
15001	3954
31051	14
15003	21241
15005	28
15007	1647
15009	4557
53019	86
53021	625
46055	5
53023	5
56001	315
56003	14
56005	308
56007	147
56009	69
56011	92
56013	127
56015	54
56017	29
56019	24
56021	595
56023	32
56025	766
31183	6
56029	236
56031	90
56033	121
56035	30
56037	239
56039	1086
56041	83
56043	23
56045	48
46057	2
53033	47535
13303	43
53035	2419
13051	7623
53037	999
53039	194
23003	949
12081	3884
46059	21
53043	20
53045	254
13053	262
53047	1785
55039	552
51683	522
53049	317
51685	105
53051	145
23015	279
53053	11515
55063	847
13031	980
40059	18
53055	35802
13055	72
48001	109
23019	758
48005	752
53057	993
48009	50
48011	20
48013	1184
48015	190
48017	37
