id	rate
1001	24.0516954639
1003	0.955344580288
1005	11.3419692258
1007	47.4704332414
1009	20.5637851114
1011	2.33316760088
1013	7.4997164019
1015	11.1451697031
1017	7.22906627771
1019	12.6364079189
1021	33.1298329054
1023	18.9328589386
1025	12.6742668622
1027	8.48794955734
1029	20.6056249632
1031	2.07616418659
1033	8.59693624952
1035	5.91411830296
1037	11.8353328954
1039	0.799289666006
1041	2.23771600301
1043	24.662211472
1045	7.76241677673
1047	35.9578860246
1049	3.99395051906
1051	9.04912067376
1053	2.78545733407
1055	8.04364200719
1057	39.6226826576
1059	14.0305401197
1061	2.77601481652
1063	45.4599686671
1065	51.5462973597
1067	23.2849542306
1069	18.2872914912
1071	1.07681169319
1073	37.8121590311
1075	31.7280267504
1077	5.30909017877
1079	13.1417637081
1081	2.98350393802
1083	6.55475117568
1085	14.4716238808
1087	1.9754640258
1089	4.37911767448
1091	36.051653039
1093	28.0068298283
1095	8.54973161932
1097	0.492261457551
1099	12.8584589711
1101	5.59641061137
1103	13.0554896128
1105	47.5495737652
1107	42.2132285359
1109	1.27101045977
1111	16.4828807844
1113	7.71209763581
1115	14.7159093386
1117	32.755585476
1119	39.9313172872
1121	10.4452639458
1123	4.11807936616
1125	61.4868450855
1127	40.0411082762
1129	6.4733071601
1131	23.7009590011
1133	30.2240120237
2013	0.0
2016	37.7831891668
2020	0.0
2050	0.0
2060	0.0
2068	0.0
2070	0.0
2090	0.00786831500581
2100	3.93060453984
2110	7.14035501609
2122	0.0
2130	18.7665568476
2150	0.0
2164	0.0
2170	0.0
2180	0.0
2185	0.0
2188	0.0
2201	18.7665568476
2220	5.23068402306
2232	35.9621339684
2240	0.0667167543201
2261	0.0242606379346
2270	0.0
2280	35.9621339684
2282	1.54312863175
2290	0.0
4001	45.1053934006
4003	148.432397161
4005	63.8812384463
4007	91.5653693756
4009	130.746990639
4011	160.338693751
4012	379.383378101
4013	157.535331714
4015	163.156872382
4017	38.1260748469
4019	127.091374868
4021	108.481584962
4023	120.270767048
4025	150.702502927
4027	360.632901209
5001	67.2243575864
5003	61.6525689182
5005	21.8543532717
5007	111.883896863
5009	49.7997164959
5011	67.4392806665
5013	73.2443741346
5015	82.445542055
5017	37.2048748615
5019	64.5953967938
5021	0.137367666143
5023	88.7066835945
5025	90.4413534719
5027	27.4697270834
5029	136.171482096
5031	4.110376983
5033	145.744458517
5035	4.4865787856
5037	17.0845113337
5039	93.1393059517
5041	38.1740173196
5043	64.2120945236
5045	136.324578319
5047	137.402211345
5049	10.8754719413
5051	116.277573595
5053	125.882342586
5055	0.655037224233
5057	13.2078268847
5059	106.59771969
5061	16.1831961009
5063	37.421709649
5065	22.5125654062
5067	27.0995029611
5069	110.329916436
5071	123.842044901
5073	12.1096828545
5075	7.55626498681
5077	20.5562347521
5079	78.8181113483
5081	2.70965098012
5083	128.106008377
5085	130.930218083
5087	118.396690492
5089	33.7087953433
5091	4.55539187622
5093	0.174414315962
5095	61.7839372397
5097	67.382335024
5099	31.5869867289
5101	85.0343572781
5103	56.2456297668
5105	143.847658015
5107	23.813468698
5109	32.5446169329
5111	8.80271725027
5113	44.4574821405
5115	118.122564995
5117	102.468279275
5119	166.242706103
5121	1.42273335845
5123	17.8117162992
5125	142.446218046
5127	97.2919416403
5129	60.3902200248
5131	124.010310348
5133	11.410181754
5135	11.6000605222
5137	49.2485576708
5139	64.5524874352
5141	98.3003613799
5143	151.540667284
5145	100.356364451
5147	54.7481158615
5149	118.669646399
6001	147.831964657
6003	279.501355132
6005	232.066890742
6007	156.98126811
6009	224.922081858
6011	105.716652963
6013	138.397209822
6015	11.6096264802
6017	268.794175999
6019	214.363366926
6021	97.3894656664
6023	28.8019830502
6025	586.439922596
6027	308.949629842
6029	470.39850102
6031	277.632409093
6033	89.1329589113
6035	224.813106508
6037	652.718113399
6039	204.94554303
6041	116.967005493
6043	206.045195859
6045	70.9407384007
6047	178.8426724
6049	148.827318113
6051	224.824449913
6053	199.245614013
6055	110.839879855
6057	253.530305813
6059	694.577901369
6061	258.979778612
6063	249.175426075
6065	629.363936555
6067	166.068602794
6069	189.347002568
6071	600.31837651
6073	690.154016476
6075	125.548885739
6077	166.714036036
6079	349.789378556
6081	141.996834953
6083	465.088141817
6085	164.087523945
6087	162.962655866
6089	103.826660763
6091	273.565302562
6093	30.501001367
6095	130.568261894
6097	95.4003006848
6099	178.085293668
6101	140.496153804
6103	97.9740400747
6105	51.5896251723
6107	313.675865312
6109	230.676614768
6111	555.747972754
6113	123.47040274
6115	195.150990614
8001	0.0
8003	0.0
8005	0.0
8007	0.0
8009	0.0
8011	0.0
8013	0.0
8014	0.0
8015	0.0
8017	0.0
8019	0.0
8021	0.0
