id	rate
1001	0.0
1003	1.31320785041
1005	0.503736083601
1007	0.0
1009	0.00360631104433
1011	0.00327846458575
1013	0.0
1015	2.87970304374
1017	2.02408084068
1019	8.06749608649
1021	0.0
1023	0.0104910866744
1025	0.0052455433372
1027	0.638958665246
1029	12.0960651422
1031	1.35695649204
1033	0.0
1035	0.0
1037	0.0039341575029
1039	0.357024793388
1041	0.0203264804317
1043	0.0
1045	2.51963965989
1047	0.0
1049	2.79259613414
1051	0.0013113858343
1053	0.052455433372
1055	0.170152312001
1057	0.0
1059	0.0
1061	6.02234812573
1063	0.0
1065	0.0
1067	5.97199348832
1069	13.9526728402
1071	0.314240830544
1073	0.0
1075	0.0
1077	0.0
1079	0.0
1081	0.46947612868
1083	0.0
1085	0.0
1087	0.00590123625435
1089	0.0
1091	0.0
1093	0.0
1095	0.0134417048016
1097	3.23575019857
1099	0.0
1101	0.0
1103	0.0
1105	0.0
1107	0.0
1109	0.060979441295
1111	7.16171613711
1113	0.0590123625435
1115	0.0321289529404
1117	0.0013113858343
1119	0.0
1121	0.0986817840311
1123	0.0885185438153
1125	0.0
1127	0.0
1129	0.527177105389
1131	0.0
1133	0.0
2013	0.0
2016	131.312086959
2020	0.504391776518
2050	0.0
2060	0.0
2068	0.451608496687
2070	0.0
2090	2.04211677019
2100	31.6965224086
2110	39.2888947916
2122	0.0534389727478
2130	64.5253167864
2150	0.0
2164	0.0
2170	0.451608496687
2180	0.0
2185	0.0649135987979
2188	0.0
2201	64.5253167864
2220	35.3296386671
2232	129.15813621
2240	5.50629108259
2261	3.50162753403
2270	0.0
2280	129.15813621
2282	19.7819081379
2290	0.336698312957
4001	13.6399319769
4003	14.6232195699
4005	124.67370862
4007	61.056414346
4009	18.654060522
4011	5.81729834193
4012	434.944787324
4013	183.308756128
4015	259.748019596
4017	39.1657965628
4019	106.215883826
4021	82.242806011
4023	38.8531783835
4025	217.226303
4027	395.327920862
5001	74.4982676698
5003	14.7377166743
5005	57.9717078544
5007	23.1649879733
5009	25.8053648805
5011	36.8324882066
5013	47.4537682084
5015	20.9390132493
5017	8.33567646305
5019	68.7807413757
5021	16.852758561
5023	139.180831873
5025	76.5156802679
5027	7.92293046512
5029	155.713565101
5031	38.5651764471
5033	74.7853445594
5035	17.4036085755
5037	48.5391317124
5039	85.6198730045
5041	30.6779940876
5043	41.0809190908
5045	169.441811149
5047	82.4615656586
5049	65.7450822038
5051	122.931072803
5053	127.02009972
5055	26.4481793212
5057	20.1929947806
5059	111.323006314
5061	31.5814401264
5063	108.45510567
5065	81.8071496605
5067	81.0415517889
5069	112.920167876
5071	81.9613710126
5073	3.20502697903
5075	59.8295707768
5077	36.2383661985
5079	67.8552826631
5081	12.919244776
5083	94.9620759706
5085	155.230173187
5087	47.594498966
5089	43.7151249411
5091	3.01717095827
5093	8.75840890121
5095	82.2429612613
5097	79.652667508
5099	29.2332707702
5101	53.5341040802
5103	39.5032971826
5105	153.110722627
5107	32.294382478
5109	44.8853026847
5111	44.7160479662
5113	57.7746044743
5115	116.328575179
5117	129.647850453
5119	185.233108283
5121	42.4673396069
5123	40.7894561523
5125	154.179643978
5127	84.3795381828
5129	74.4298356357
5131	87.5500310803
5133	25.868050919
5135	72.8482005208
5137	99.787896342
5139	20.3638043964
5141	128.627225538
5143	52.0974859761
5145	148.539079743
5147	97.0690075314
5149	115.646068444
6001	412.99356785
6003	421.013361051
6005	413.899316537
6007	275.87489069
6009	405.06886155
6011	225.803935032
6013	384.096749245
6015	18.0379794017
6017	441.739614539
6019	289.791123824
6021	201.112593728
6023	53.1243040127
6025	587.977127401
6027	322.052397801
6029	387.269450384
6031	309.231803996
6033	214.633629492
6035	340.840498888
6037	535.057327774
6039	305.00118507
6041	335.954932928
6043	332.07306573
6045	163.121106497
6047	368.891839037
6049	216.902898015
6051	318.554386968
6053	405.207472213
6055	296.447403671
6057	414.698110323
6059	593.035224799
6061	433.453660358
6063	393.933353211
6065	614.648034511
6067	363.811271294
6069	406.352438723
6071	583.037253543
6073	629.689857359
6075	357.600338902
6077	403.656787233
6079	365.334204713
6081	411.734741307
6083	400.278534097
6085	425.6665051
6087	428.835856371
6089	166.278204858
6091	429.347086193
6093	45.3731656513
6095	347.991909661
6097	267.824061779
6099	412.261026178
6101	289.774075026
6103	178.181743126
6105	92.2004332493
6107	303.383185886
6109	374.501335766
6111	448.36392806
6113	299.67095322
6115	344.475113186
8001	153.38221076
8003	79.1177052134
8005	163.053347707
8007	11.2635738021
8009	23.6835428453
8011	114.426103216
8013	72.2755231573
8014	105.70757128
8015	49.8648259669
8017	51.3632875259
8019	67.1834623863
8021	47.5487707799
8023	90.3145785299
8025	189.967781568
8027	143.340709032
8029	1.80086059695
8031	127.897582237
8033	0.0157366300116
8035	146.465266447
8037	21.411189261
8039	176.140111315
8041	210.997365858
8043	136.347935708
8045	2.27246772761
8047	67.499253268
8049	33.0589234792
8051	15.6427734375
8053	3.46501397901
8055	155.315246986
8057	21.9875322913
8059	104.790513256
8061	81.7648221901
8063	43.5068887091
8065	33.6230935954
8067	0.732736834916
8069	47.3468896221
8071	156.67352292
8073	149.132295241
8075	21.759154295
8077	0.246868383307
8079	13.8472963361
8081	0.127860118844
8083	0.0776996106823
8085	0.139170821665
8087	111.396112164
8089	174.617347035
8091	0.861088723448
8093	88.7881531711
8095	4.20659790998
8097	19.5515198043
8099	37.375937308
8101	199.134951176
8103	1.22549006215
8105	32.1105023004
8107	7.31212348883
8109	58.1848112606
8111	1.24171846185
8113	0.00786831500581
8115	2.52671265624
8117	38.0631829784
8119	150.063321213
8121	85.1902094617
8123	98.578508949
8125	17.5000309336
9001	773.264022035
9003	503.163096886
9005	588.322491135
9007	557.346767269
9009	629.94098677
9011	492.343345927
9013	469.526250157
9015	461.983021631
10001	135.526904435
10003	177.147113981
10005	103.555954891
11001	226.071468393
12001	57.8393945678
12003	60.5860613332
12005	34.7121918452
12007	67.5034498925
12009	148.901540623
12011	303.880357259
12013	53.7283811991
12015	99.7068863631
12017	45.6151655588
12019	85.0522575003
12021	243.896787321
12023	37.0931182249
12027	81.7338246841
12029	33.5281562261
12031	86.1907260603
12033	0.400628372379
12035	110.679319731
12037	76.7514477164
12039	72.0428232799
12041	35.8637271347
12043	180.225555006
12045	61.3541159768
12047	21.6589576803
12049	71.569236619
12051	222.058897099
12053	40.3146214481
12055	128.739265335
12057	32.9011511084
12059	9.6560870615
12061	198.119365025
12063	32.5868815376
12065	65.9646396153
12067	30.202142436
12069	86.4937804803
12071	143.128478335
12073	82.9823629942
12075	38.9661771356
12077	75.3049303124
12079	41.4602581794
12081	45.5803411958
12083	70.1258156081
12085	236.500702946
12086	298.38608456
12087	281.393721263
12089	70.6400846049
12091	1.34449832662
12093	202.315509505
12095	116.777276327
12097	133.357507341
12099	267.682275692
12101	36.0146820215
12103	31.1647280696
12105	80.4767662972
12107	95.7898870603
12109	101.969781987
12111	221.982871319
12113	0.261621473943
12115	57.0906375814
12117	121.555709063
12119	60.2254722758
12121	26.9234030629
12123	49.2384159426
12125	55.4347470405
12127	118.270292726
12129	87.0117059182
12131	7.30802993969
12133	22.4825089229
13001	14.3338856044
13003	4.23847651706
13005	14.3253869941
13007	24.9978803688
13009	9.41744951569
13011	278.626407105
13013	189.467061729
13015	103.303638316
13017	0.619629806707
13019	6.74214451961
13021	7.3746849928
13023	0.0875350044396
13025	39.247297735
13027	34.1951025496
13029	63.7721581698
13031	34.8973438812
13033	7.96221844423
13035	72.6323712894
13037	12.5436700435
13039	60.2161206433
13043	15.9812022212
13045	38.9557532227
13047	14.882171338
13049	48.6783298855
13051	73.9581745923
13053	0.270801174783
13055	18.2951768022
13057	182.401271474
13059	135.676278812
13061	5.5674210457
13063	109.380083084
13065	12.9472468255
13067	136.191489288
13069	1.55087767229
13071	23.4182707443
13073	0.726507752203
13075	13.8388942782
13077	54.3084276686
13079	7.45627764654
13081	1.17959155795
13083	2.84619903012
13085	259.388726
13087	52.7048188383
13089	157.077243645
13091	0.0147530906359
13093	0.0255720237689
13095	12.217113983
13097	95.0584242285
13099	15.8786131786
13101	17.0674162966
13103	62.3132052598
13105	101.00855886
13107	6.17735938797
13109	34.6236550522
13111	182.228673146
13113	82.912814108
13115	36.7599408899
13117	256.204816458
13119	248.858965071
13121	133.020542068
13123	169.424963051
13125	0.332436308995
13127	60.4935569261
13129	76.5585206527
13131	60.4709643426
13133	37.6910154015
13135	188.410183619
13137	355.344591111
13139	290.217126257
13141	3.65830806497
13143	36.218032596
13145	3.80378037261
13147	186.788483888
13149	18.8453663556
13151	98.2395764592
13153	0.250310771122
13155	1.72924109474
13157	210.684526066
13159	63.2362729835
13161	2.05838399016
13163	1.04222389181
13165	14.6950271128
13167	0.275554948432
13169	16.6556946116
13171	43.1954681566
13173	9.46000887491
13175	0.00590123625435
13177	3.28075951096
13179	62.6279247901
13181	7.59210806776
13183	51.4386269705
13185	16.0226327517
13187	306.908735105
13189	0.967802745714
13191	62.3043206478
13193	0.298995970221
13195	175.010062225
13197	0.413086537805
13199	26.6220589052
13201	30.8672741186
13205	35.318273555
13207	27.569113054
13209	2.26869749334
13211	79.3839507741
13213	71.834896117
13215	1.31530750655
13217	114.470924318
13219	111.337842777
13221	83.3557860532
13223	86.6631298002
13225	1.6746397104
13227	174.818812909
13229	24.5297595931
13231	44.2991854691
13233	40.8212137898
13235	0.0170480158459
13237	33.3322777165
13239	1.51495448952
13241	325.164563904
13243	4.91158196655
13245	1.4680964415
13247	140.35238975
13249	0.310962365959
13251	32.4509759808
13253	42.0301869356
13255	65.0581873041
13257	303.000883644
13259	0.34964824807
13261	0.677330783416
13263	8.34671870178
13265	10.8139688049
13267	20.2121609147
13269	3.85228973947
13271	0.0245884843931
13273	4.59478355439
13275	52.2104624249
13277	5.54273029108
13279	8.26364426721
13281	328.278079079
13283	1.46957175056
13285	11.0874303436
13287	2.11754377242
13289	1.71562051772
13291	303.097104752
13293	22.0183317791
13295	12.7086211543
13297	136.495199321
13299	19.5090791549
13301	1.19631172734
13303	0.48783553036
13305	34.6478659138
13307	0.555863670514
13309	0.367024110375
13311	344.809608993
13313	31.8770420924
13315	0.157038453658
13317	22.2855756236
13319	2.23247784733
13321	8.53715613606
15001	190.741164973
15003	113.546276768
15005	125.952177176
15007	106.077643113
15009	133.60265959
16001	1.32874498405
16003	2.47405843996
16005	0.212444505157
16007	0.00917970084011
16009	5.8866415037
16011	1.08365720276
16013	2.19878606144
16015	1.51773836413
16017	6.12537105865
16019	0.912133681164
16021	7.02392443249
16023	4.25260373172
16025	1.99874197186
16027	1.46035866885
16029	0.136384126767
16031	0.565207294584
16033	9.12676404529
16035	21.7853295862
16037	14.1100026301
16039	1.33400153075
16041	0.0065569291715
16043	4.56516919038
16045	1.4139058477
16047	1.44350795711
16049	19.2481719801
16051	2.8747695731
16053	1.15137910931
16055	4.56443049211
16057	4.36065565392
16059	42.1360661924
16061	7.98857876247
16063	1.72189080976
16065	1.8715226658
16067	1.28228353557
16069	3.84169908108
16071	0.109828563623
16073	0.802779283261
16075	1.55541659958
16077	0.499060229071
16079	18.4456729607
16081	1.40544289371
16083	2.43507957107
16085	6.09443126665
16087	1.48607637036
17001	17.1038957367
17003	0.385875281743
17005	77.8906940685
17007	138.201828904
17009	30.1385402262
17011	40.1400475355
17013	128.306370947
17015	101.210840653
17017	36.3689322735
17019	62.163627534
17021	72.266455849
17023	16.4053028002
17025	16.6712818106
17027	69.6690846806
17029	47.3556757326
17031	192.545186755
17033	7.19966777251
17035	37.0741270534
17037	141.820119163
17039	72.5494920527
17041	55.4418118615
17043	179.565807974
17045	20.8288166347
17047	1.78791066184
17049	39.6064438332
17051	52.3334414408
17053	78.8541288478
17055	7.05615899651
17057	20.133169912
17059	0.0
17061	105.67093339
17063	147.545766868
17065	1.4194112424
17067	14.7076678651
17069	0.0
17071	36.0566938015
17073	57.4015411882
17075	70.1536655874
17077	17.5318567959
17079	16.9268599768
17081	15.9754067542
17083	152.005091811
17085	108.033782295
17087	0.10359948091
17089	170.146726743
17091	131.648541881
17093	165.194993748
17095	34.1876849566
17097	172.371927959
17099	89.3410955911
17101	1.97471621126
17103	82.2746161477
17105	96.1305041693
17107	55.1398499291
17109	18.4186315091
17111	154.130211214
17113	71.7997003105
17115	83.642849359
17117	107.285159494
17119	141.4652254
17121	29.6709578127
17123	31.4778072371
