12003	0.000666345833488
9003	0.00234672793987
41003	0.00237900012703
41005	0.00137278082125
41007	0.00816238857266
41009	0.000911964980545
41011	0.000995472207058
41013	0.000624549603651
41015	0.00071623617888
41017	0.00213312122636
41019	0.00106601832803
41021	0.00154083204931
41023	0.000411918165591
41025	0.000279876854184
41027	0.00220507166483
41029	0.000906279220312
41031	0.00132419011587
41033	0.00121239766643
41035	0.000788954635108
41037	0.00115089514066
41039	0.00216163408307
41041	0.00235167206041
41043	0.00271965646445
41045	0.0
41047	0.00159449220367
41049	0.00105857445307
41051	0.0101261527015
41053	0.00102872620257
41055	0.00173310225303
41057	0.00343642611684
41059	0.000755995828989
41061	0.000935599563387
41063	0.000733783387144
41065	0.000902775052008
41067	0.00174776034422
41069	0.000724112961622
41071	0.00124100273021
40045	0.000719424460432
9007	0.00180596996895
12009	0.00157582381273
6057	0.00930753564155
40055	0.00129638632312
33001	0.00272520314395
22103	0.00234800873179
33003	0.00252636897619
33005	0.00151416264195
33007	0.000843829108979
33009	0.00275580448292
33011	0.00183670185774
33013	0.0016275221486
33015	0.00222308396906
33017	0.00153299142006
33019	0.000535082821515
13095	0.00285041250309
12011	0.00354189914968
56027	0.000393545848091
12013	0.0006129955047
31099	0.000152718387294
13105	0.000153069034134
20199	0.0025493945188
32027	0.00145412243711
13107	0.00113700966458
31111	0.00174752434052
25001	0.00295362575003
25003	0.0023305166493
25005	0.00201526828033
25007	0.00938803894298
25009	0.00243918431578
25011	0.00115134581093
25013	0.00248866406031
25015	0.00218677159829
25017	0.0030673582337
25019	0.0127896913165
25021	0.00229281101247
25023	0.00200830817967
21019	0.00139099128585
25025	0.00879811198632
25027	0.00286241852118
13109	0.000184621065264
19193	0.0024282776853
21021	0.00251611346638
9005	0.00141768847232
6059	0.00392471911592
8053	0.00369003690037
13111	0.00143097643098
13097	0.0026250375791
21023	0.00368346007605
46049	0.00125733445096
13113	0.00195635122041
40119	0.00318721068474
17001	0.000297929390734
17003	0.00104863022677
17005	0.000515168860904
17007	0.00166799488482
17009	0.000583090379009
17011	0.000469814423303
17013	0.0
17015	0.000536552649229
17017	0.000150105073551
17019	0.00164472881497
17021	0.000728905475538
17023	0.00129773822766
17025	7.37136960047e-05
17027	0.000844171261245
48031	0.00205166464609
17029	0.00158295621729
17031	0.00416070372279
17033	0.000974109202769
17035	0.00109699241247
17037	0.00111704108229
17039	0.000426309378806
17041	0.00186051189219
17043	0.00219712785611
17045	0.00189309576837
17047	0.000299760191847
17049	0.00134083423208
