id	rate
1001	0.0
1003	0.302012318284
1005	-0.0643065109264
1007	0.0
1009	0.0
1011	0.0519687371966
1013	0.0
1015	0.095615384735
1017	0.0676360137918
1019	0.142189823753
1021	0.0
1023	0.158215503933
1025	0.150686628704
1027	0.0411169951521
1029	0.145321281123
1031	-0.0941124479856
1033	0.0
1035	0.043382143818
1037	0.0254306317514
1039	-0.0647926795503
1041	-0.0202633126999
1043	0.0
1045	-0.113453666159
1047	0.0
1049	0.111154659238
1051	0.0355010788792
1053	0.135065387807
1055	0.00480955390265
1057	0.0
1059	0.0
1061	-0.147317929063
1063	0.0
1065	0.0
1067	-0.145767236883
1069	-0.182841448391
1071	0.0604871585895
1073	0.0
1075	0.0
1077	0.0
1079	0.0
1081	0.0707557024103
1083	0.0
1085	0.0
1087	0.0560835497365
1089	0.0
1091	0.0
1093	0.0
1095	0.0
1097	0.388220250985
1099	0.0904999640179
1101	0.0331679579467
1103	0.0
1105	0.0
1107	0.0
1109	0.0143584802474
1111	0.108453284603
1113	0.0754753608221
1115	0.00669208533358
1117	0.00592344066131
1119	0.0
1121	0.0198440399614
1123	0.0483564231242
1125	0.0
1127	0.0
1129	0.292627253604
1131	0.0
1133	0.0
2013	0.0
2016	0.179487019712
2020	-0.171305060474
2050	0.0
2060	0.0
2068	-0.165656031874
2070	0.0
2090	-0.246572423701
2100	-0.478600802023
2110	-0.482459474463
2122	-0.0886336661112
2130	-0.490603694457
2150	0.0
2164	0.0
2170	-0.165656031874
2180	0.0
2185	-0.0949685163953
2188	0.0
2201	-0.490603694457
2220	-0.482292359016
2232	0.176056910662
2240	-0.31455897036
2261	-0.281471415303
2270	0.0
2280	0.176056910662
2282	-0.432544350195
2290	-0.151932289266
4001	0.394705675611
4003	0.558194837833
4005	0.356524512032
4007	0.502474251957
4009	0.546877733409
4011	0.549955860095
4012	0.393280766392
4013	0.477175218222
4015	0.36689604415
4017	0.380351852936
4019	0.513622457757
4021	0.516813001875
4023	0.543397276231
4025	0.430747927117
4027	0.415129077938
5001	0.0
5003	0.0
5005	0.0
5007	0.00994743160897
5009	0.0
5011	0.0
5013	0.0
5015	0.0
5017	0.0
5019	0.0
5021	0.0
5023	0.0
5025	0.0
5027	0.0
5029	0.0
5031	0.0
5033	0.0104936677289
5035	0.0
5037	0.0
5039	0.0
5041	0.0
5043	0.0
5045	0.0
5047	0.00486475920204
5049	0.0
5051	0.0
5053	0.0
5055	0.0
5057	0.0
5059	0.0
5061	0.0
5063	0.0
5065	0.0
5067	0.0
5069	0.0
5071	0.0
5073	0.0
5075	0.0
5077	0.0
5079	0.0
5081	0.0
5083	0.0
5085	0.0
5087	0.0
5089	0.0
5091	0.0
5093	0.0
5095	0.0
5097	0.0
5099	0.0
5101	0.0
5103	0.0
5105	0.0
5107	0.0
5109	0.0
5111	0.0
5113	0.00534845529077
5115	0.0
5117	0.0
5119	0.0
5121	0.0
5123	0.0
5125	0.0
5127	0.00534845529077
5129	0.0
5131	0.0111235815584
5133	0.0
5135	0.0
5137	0.0
5139	0.0
5141	0.0
5143	0.0107810521483
5145	0.0
5147	0.0
5149	0.0
6001	-0.570113851049
6003	-0.809619534431
6005	-0.784472733596
6007	-0.748447881281
6009	-0.753635830672
6011	-0.6690694074
6013	-0.58569645487
6015	-0.362766706883
6017	-0.830453921684
6019	-0.433990782083
6021	-0.665254048527
6023	-0.482068042928
6025	0.358525375101
6027	0.157323171014
6029	0.50899598923
6031	0.353473937898
6033	-0.61321841541
6035	-0.797813183127
6037	0.479882264076
6039	-0.558705658004
6041	-0.559966101272
6043	-0.63896500967
6045	-0.585541187898
6047	-0.583445163922
6049	-0.703001289134
6051	-0.680009023997
6053	-0.45768158326
6055	-0.608805068477
6057	-0.831166199525
6059	0.452666615092
6061	-0.827893914348
6063	-0.831025466268
6065	0.363523298657
6067	-0.706356613968
6069	-0.49899069977
6071	0.387394403972
6073	0.400064140612
6075	-0.551554220696
6077	-0.654235616429
6079	0.415420781881
6081	-0.547978982321
6083	0.496539351255
6085	-0.550188418924
6087	-0.534058218751
6089	-0.67478455195
6091	-0.843569640585
6093	-0.476651377022
6095	-0.623269487923
6097	-0.57710507606
6099	-0.643660494329
6101	-0.713004695074
6103	-0.671355167323
6105	-0.564799838584
6107	0.369476466721
6109	-0.734330963717
6111	0.51017067522
6113	-0.663683583333
6115	-0.787182288226
8001	-0.805002969837
8003	0.765512136516
8005	-0.799292501156
8007	0.664931764228
8009	0.226100509213
8011	0.331798027603
8013	-0.81063364436
8014	-0.826238856479
8015	0.381321387809
8017	-0.246411841301
8019	-0.780180682154
8021	0.762577336297
8023	0.755723097847
8025	-0.211222646523
8027	0.656844354911
8029	0.364466964758
8031	-0.823322021898
8033	0.362914880711
8035	-0.785795705344
8037	-0.55064129183
8039	-0.751030983791
8041	-0.646480014842
8043	0.544378116644
8045	0.198079581366
8047	-0.798108282151
8049	-0.730631067335
8051	0.454189884676
8053	0.561138748374
8055	0.675791204691
8057	-0.712789517538
8059	-0.802292869171
8061	-0.105379176407
8063	-0.355988072477
8065	-0.542273937457
8067	0.480759760226
8069	-0.783909971294
8071	0.581270948986
8073	-0.541179206735
8075	-0.44982751291
8077	0.316077939168
8079	0.664901620233
8081	-0.318791574111
8083	0.366871273046
8085	0.364541571212
8087	-0.724179595095
8089	0.390249278746
8091	0.441610293666
8093	-0.649029655455
8095	-0.264984319734
8097	-0.387292195888
8099	0.237075818432
8101	0.432351163109
8103	-0.241387375465
8105	0.737782963092
8107	-0.584111380297
8109	0.729545079608
8111	0.501180331108
8113	0.349166642104
8115	-0.26295673689
8117	-0.680721805104
8119	-0.620645215075
8121	-0.594137501311
8123	-0.768906562494
8125	-0.336586057751
9001	0.705780704435
9003	0.313419522773
9005	0.567385723478
9007	0.307430752116
9009	0.501235850763
9011	-0.476122512288
9013	-0.340177489028
9015	-0.515681475525
10001	-0.293079089688
10003	-0.296825076334
10005	-0.221518946228
11001	0.714272851684
12001	0.418548031359
12003	0.405089660967
12005	-0.232033819518
12007	0.431730046065
12009	0.656962729255
12011	0.664739742177
12013	-0.258689862808
12015	0.514519816872
12017	0.462188549892
12019	0.471306640652
12021	0.616578671188
12023	0.334372803555
12027	0.504830256932
12029	0.274174107529
12031	0.451528061172
12033	0.217576892612
12035	0.566865420007
12037	-0.268608464987
12039	-0.259977574665
12041	0.330822507849
12043	0.605413900262
12045	-0.264226042532
12047	0.227295281647
12049	0.510099658104
12051	0.618502775291
12053	0.462218198966
12055	0.591746489184
12057	0.445252696221
12059	-0.167947307426
12061	0.669196919411
12063	-0.228294707857
12065	-0.246156172776
12067	0.212365065604
12069	0.576645021958
12071	0.546477476115
12073	-0.273993067342
12075	0.388672402526
12077	-0.267191375584
12079	-0.211857916973
12081	0.452637444805
12083	0.500482500272
12085	0.668167702137
12086	0.656764626704
12087	0.638135125709
12089	0.414230060533
12091	-0.0711605484201
12093	0.657349685301
12095	0.626033714108
12097	0.641789038266
12099	0.668183025361
12101	0.455401805633
12103	0.434201222986
12105	0.558363743986
12107	0.512913216062
12109	0.521112348742
12111	0.667068124483
12113	0.163655228123
12115	0.462848672199
12117	0.632029525646
12119	0.52044804317
12121	0.241956205506
12123	-0.190575719168
12125	0.395417385637
12127	0.61146685336
12129	-0.272484270685
12131	-0.154754754337
12133	-0.209664535075
13001	0.174864139098
13003	0.15451548111
13005	0.209896184436
13007	-0.214125606463
13009	0.447408948143
13011	0.62082206518
13013	0.696773220919
13015	0.308020942574
13017	-0.0658618156596
13019	-0.130579962996
13021	0.338919520716
13023	0.135519160418
13025	0.303722190083
13027	-0.222999404696
13029	0.154175577736
13031	0.0868978093076
13033	0.0579816307344
13035	0.494307095003
13037	-0.180033725484
13039	0.35750418548
13043	0.0700520877171
13045	0.211863146536
13047	0.13520698607
13049	0.357060125358
13051	0.149030926372
13053	0.0756811784924
13055	0.184495057838
13057	0.398005919083
13059	0.708691413003
13061	-0.142179251973
13063	0.419364498842
13065	0.22493118179
13067	0.38389788361
13069	0.116925827522
13071	-0.207313231053
13073	0.180702861754
13075	-0.172635118588
13077	0.270370676243
13079	0.249308275821
13081	-0.0942386108758
13083	0.113491364957
13085	0.405462688369
13087	-0.247338625199
13089	0.529654621427
13091	0.0452810332513
13093	-0.0270968672692
13095	-0.17670142232
13097	0.33306833896
13099	-0.189501228111
13101	0.231556606386
13103	0.103303224765
13105	0.574635783622
13107	0.0582246835265
13109	0.121144384543
13111	-0.249914732195
13113	0.355992694666
13115	0.224766636624
13117	0.512214628684
13119	0.606829327686
13121	0.418480157995
13123	0.253807267305
13125	0.288905967101
13127	0.303930097347
13129	0.256371190691
13131	-0.255517201411
13133	0.615698360805
13135	0.608932929077
13137	0.458226748327
13139	0.580662931235
13141	0.449474083931
13143	0.213165200921
13145	0.07754211686
13147	0.581375247875
13149	0.151476137186
13151	0.485253200376
13153	0.132418970585
13155	-0.0984847955175
13157	0.687794936174
13159	0.577283933913
13161	0.118291276329
13163	0.107924868915
13165	0.0672699876593
13167	0.116347042736
13169	0.437825331571
13171	0.361706795238
13173	0.107543073336
13175	0.0948824665675
13177	-0.125876274025
13179	0.19273879381
13181	0.332192937326
13183	0.202266264723
13185	-0.129238584661
13187	0.374361410384
13189	0.305631571137
13191	0.249183739815
13193	0.0402193705597
13195	0.662925428569
13197	0.0667314181491
13199	0.210476478069
13201	-0.224812217402
13205	-0.23326838589
13207	0.387531780598
13209	0.056637615441
13211	0.672628307268
13213	0.173560113037
13215	0.0718589932148
13217	0.616747980131
13219	0.709323945615
13221	0.65015283897
13223	0.305873883059
13225	0.179515276687
13227	0.338125768132
13229	0.257550382068
13231	0.29918095711
13233	0.227190689902
13235	0.0568885350719
13237	0.58737883766
13239	-0.0954915396671
13241	0.323824899402
13243	-0.138614175408
13245	0.0989728727869
13247	0.582832705546
13249	0.0466672904715
13251	0.0721446032945
13253	-0.244643456072
13255	0.375440676349
13257	0.542516656623
13259	0.030846989301
13261	-0.0738925669041
13263	0.140378225883
13265	0.481153165246
13267	0.132557043386
13269	0.132746875378
13271	-0.0290607412435
13273	-0.136375327949
13275	-0.243136351896
13277	-0.141537243461
13279	0.0832328620854
13281	-0.262710470327
13283	0.0564962342672
13285	0.112674603027
13287	-0.110745898282
13289	0.275785337539
13291	-0.256700885476
13293	0.264615607084
13295	0.161197510992
13297	0.688837963871
13299	0.267443685791
13301	0.357022346354
13303	0.298996154546
13305	0.230437814448
13307	-0.0632705291196
13309	0.0439172469981
13311	0.377080937276
13313	0.147775767445
13315	-0.0523759947291
13317	0.478171556934
13319	0.332055985338
13321	-0.160194545796
15001	-0.462705821712
15003	-0.402565044586
15005	-0.417584142435
15007	-0.405226690197
15009	-0.419608812019
16001	-0.058285350578
16003	0.0
16005	0.0
16007	0.0
16009	0.0
16011	0.0
16013	0.0
16015	0.0
16017	0.0
16019	0.0
